street,x,y,type,hour,week_day,day_type,day,month,year,minute
Av. Edmundo Pérez Zujovic,-70.392309,-23.617756,ACCIDENT,14,1,s,1,10,2024,6
Av. Pedro Aguirre Cerda,-70.390128,-23.586848,JAM,14,1,s,1,10,2024,4
Av. Edmundo Pérez Zujovic,-70.395975,-23.631495,JAM,15,1,s,1,10,2024,15
Av. Pedro Aguirre Cerda,-70.389534,-23.596052,JAM,15,1,s,1,10,2024,36
Av. Pedro Aguirre Cerda,-70.389553,-23.595547,JAM,15,1,s,1,10,2024,36
Av. Grecia,-70.402526,-23.655673,JAM,16,1,s,1,10,2024,25
Av. Grecia,-70.402979,-23.659101,ACCIDENT,16,1,s,1,10,2024,30
Av. Edmundo Pérez Zujovic,-70.396174,-23.630444,JAM,16,1,s,1,10,2024,29
Av. Argentina,-70.393054,-23.651552,ACCIDENT,17,1,s,1,10,2024,6
Av. Argentina,-70.392999,-23.651311,JAM,17,1,s,1,10,2024,6
Nicolás Tirado,-70.390222,-23.592092,ACCIDENT,17,1,s,1,10,2024,41
Nicolás Tirado,-70.390507,-23.592174,JAM,17,1,s,1,10,2024,41
Av. Edmundo Pérez Zujovic,-70.395679,-23.633207,JAM,17,1,s,1,10,2024,48
Av. Grecia,-70.402625,-23.654681,JAM,18,1,s,1,10,2024,15
Av. Grecia,-70.40249,-23.655883,JAM,18,1,s,1,10,2024,15
Av. Grecia,-70.402528,-23.652585,JAM,18,1,s,1,10,2024,17
Av. Grecia,-70.40264,-23.652506,JAM,18,1,s,1,10,2024,18
Nicolás Tirado,-70.388735,-23.591895,JAM,18,1,s,1,10,2024,19
Av. Grecia,-70.405268,-23.66588,JAM,18,1,s,1,10,2024,21
Av. Grecia,-70.403499,-23.660343,JAM,18,1,s,1,10,2024,21
Av. Balmaceda,-70.398224,-23.643969,JAM,18,1,s,1,10,2024,27
Av. Edmundo Pérez Zujovic,-70.397059,-23.593094,JAM,18,1,s,1,10,2024,30
Av. Edmundo Pérez Zujovic,-70.39618,-23.630357,JAM,18,1,s,1,10,2024,31
Av. Pedro Aguirre Cerda,-70.389784,-23.589871,JAM,18,1,s,1,10,2024,40
Av. Edmundo Pérez Zujovic,-70.395624,-23.624589,JAM,18,1,s,1,10,2024,38
Av. Edmundo Pérez Zujovic,-70.396298,-23.630539,JAM,18,1,s,1,10,2024,40
Av. Argentina,-70.393087,-23.643601,JAM,18,1,s,1,10,2024,43
Av. Grecia,-70.402512,-23.65721,JAM,18,1,s,1,10,2024,45
Av. Antonio Rendic,-70.383403,-23.61727,JAM,18,1,s,1,10,2024,54
Av. Antonio Rendic,-70.383111,-23.611868,JAM,18,1,s,1,10,2024,56
Av. Antonio Rendic,-70.388115,-23.624617,JAM,19,1,s,1,10,2024,1
Nicolás Tirado,-70.390727,-23.592202,JAM,19,1,s,1,10,2024,0
Av. Óscar Bonilla,-70.379646,-23.577065,JAM,18,1,s,1,10,2024,59
Av. Edmundo Pérez Zujovic,-70.392097,-23.606722,JAM,18,1,s,1,10,2024,57
Av. Grecia,-70.402778,-23.658034,JAM,19,1,s,1,10,2024,0
Av. Balmaceda,-70.396755,-23.641873,JAM,19,1,s,1,10,2024,6
Av. Balmaceda,-70.399627,-23.645596,JAM,19,1,s,1,10,2024,11
Av. Edmundo Pérez Zujovic,-70.393771,-23.586905,JAM,19,1,s,1,10,2024,10
Av. Edmundo Pérez Zujovic,-70.395167,-23.588949,JAM,19,1,s,1,10,2024,17
Av. Edmundo Pérez Zujovic,-70.39625,-23.59105,JAM,19,1,s,1,10,2024,16
Av. Iquique,-70.393394,-23.639112,JAM,19,1,s,1,10,2024,18
Av. Pedro Aguirre Cerda,-70.389852,-23.589004,JAM,19,1,s,1,10,2024,23
Av. Balmaceda,-70.39906,-23.645156,JAM,19,1,s,1,10,2024,32
Av. Edmundo Pérez Zujovic,-70.396626,-23.59183,JAM,19,1,s,1,10,2024,34
Av. Edmundo Pérez Zujovic,-70.395803,-23.631981,JAM,19,1,s,1,10,2024,34
Av. Pedro Aguirre Cerda,-70.388834,-23.605312,JAM,19,1,s,1,10,2024,38
Av. Edmundo Pérez Zujovic,-70.394318,-23.622774,JAM,19,1,s,1,10,2024,36
Av. Edmundo Pérez Zujovic,-70.397059,-23.593075,JAM,19,1,s,1,10,2024,42
Av. Edmundo Pérez Zujovic,-70.395675,-23.632903,JAM,19,1,s,1,10,2024,50
Av. Balmaceda,-70.399171,-23.645242,JAM,19,1,s,1,10,2024,59
Av. Balmaceda,-70.400611,-23.646363,JAM,20,1,s,1,10,2024,0
Av. Iquique,-70.393381,-23.640249,JAM,20,1,s,1,10,2024,9
Av. Pedro Aguirre Cerda,-70.390702,-23.578856,JAM,20,1,s,1,10,2024,20
Av. Pedro Aguirre Cerda,-70.389145,-23.618042,JAM,20,1,s,1,10,2024,28
Av. Iquique,-70.393365,-23.639958,JAM,21,1,s,1,10,2024,38
Av. Edmundo Pérez Zujovic,-70.392213,-23.61674,ACCIDENT,22,1,s,1,10,2024,41
Av. Antonio Rendic,-70.38364,-23.617487,JAM,7,2,s,2,10,2024,7
Av. Antonio Rendic,-70.387706,-23.623967,JAM,7,2,s,2,10,2024,9
Av. Edmundo Pérez Zujovic,-70.392506,-23.618345,JAM,7,2,s,2,10,2024,8
Av. Antonio Rendic,-70.384946,-23.619552,JAM,7,2,s,2,10,2024,8
Av. Antonio Rendic,-70.385974,-23.621197,JAM,7,2,s,2,10,2024,8
Av. Edmundo Pérez Zujovic,-70.393884,-23.586879,JAM,7,2,s,2,10,2024,12
Av. Antonio Rendic,-70.388252,-23.624837,JAM,7,2,s,2,10,2024,10
Av. Edmundo Pérez Zujovic,-70.394926,-23.588414,JAM,7,2,s,2,10,2024,10
Av. Antonio Rendic,-70.389036,-23.626371,JAM,7,2,s,2,10,2024,11
Av. Edmundo Pérez Zujovic,-70.395938,-23.590091,JAM,7,2,s,2,10,2024,15
Av. Edmundo Pérez Zujovic,-70.393373,-23.583743,JAM,7,2,s,2,10,2024,14
Av. Edmundo Pérez Zujovic,-70.392033,-23.615331,JAM,7,2,s,2,10,2024,19
Av. Pedro Aguirre Cerda,-70.390615,-23.581069,JAM,7,2,s,2,10,2024,23
Av. Pedro Aguirre Cerda,-70.390015,-23.58829,JAM,7,2,s,2,10,2024,25
Av. Pedro Aguirre Cerda,-70.389153,-23.602962,JAM,7,2,s,2,10,2024,27
Av. Pedro Aguirre Cerda,-70.390138,-23.586724,JAM,7,2,s,2,10,2024,24
Av. Argentina,-70.4038,-23.675817,JAM,7,2,s,2,10,2024,30
Av. Grecia,-70.406816,-23.66911,JAM,7,2,s,2,10,2024,31
Av. Antonio Rendic,-70.385876,-23.62104,JAM,7,2,s,2,10,2024,34
Av. Antonio Rendic,-70.387279,-23.623298,JAM,7,2,s,2,10,2024,38
Av. Pedro Aguirre Cerda,-70.388669,-23.615432,JAM,7,2,s,2,10,2024,35
Av. Pedro Aguirre Cerda,-70.390837,-23.570744,JAM,7,2,s,2,10,2024,35
Av. Pedro Aguirre Cerda,-70.388392,-23.612621,JAM,7,2,s,2,10,2024,35
Av. Edmundo Pérez Zujovic,-70.395767,-23.632104,JAM,7,2,s,2,10,2024,43
Av. Antonio Rendic,-70.388665,-23.625619,JAM,7,2,s,2,10,2024,41
Av. Pedro Aguirre Cerda,-70.391198,-23.574658,JAM,7,2,s,2,10,2024,39
Av. Antonio Rendic,-70.389071,-23.6353,JAM,7,2,s,2,10,2024,45
Nicolás Tirado,-70.388287,-23.591889,JAM,7,2,s,2,10,2024,47
Av. Edmundo Pérez Zujovic,-70.397362,-23.570883,JAM,7,2,s,2,10,2024,52
Av. Pedro Aguirre Cerda,-70.389712,-23.593878,JAM,7,2,s,2,10,2024,51
Av. Pedro Aguirre Cerda,-70.389727,-23.593418,JAM,7,2,s,2,10,2024,57
Av. Edmundo Pérez Zujovic,-70.394211,-23.598321,JAM,8,2,s,2,10,2024,1
Av. Argentina,-70.396054,-23.657067,JAM,8,2,s,2,10,2024,2
Av. Grecia,-70.402799,-23.65021,JAM,8,2,s,2,10,2024,0
Av. Grecia,-70.403732,-23.663978,JAM,8,2,s,2,10,2024,4
Av. Edmundo Pérez Zujovic,-70.393137,-23.582914,JAM,8,2,s,2,10,2024,0
Av. Edmundo Pérez Zujovic,-70.392309,-23.603134,JAM,8,2,s,2,10,2024,7
Av. Pedro Aguirre Cerda,-70.388995,-23.604286,JAM,8,2,s,2,10,2024,9
Av. Pedro Aguirre Cerda,-70.39003,-23.588107,JAM,8,2,s,2,10,2024,5
Av. Pedro Aguirre Cerda,-70.389501,-23.596882,JAM,8,2,s,2,10,2024,6
Av. Grecia,-70.403627,-23.662201,JAM,8,2,s,2,10,2024,16
Av. Antonio Rendic,-70.388716,-23.625849,JAM,8,2,s,2,10,2024,12
Av. Edmundo Pérez Zujovic,-70.39369,-23.58673,JAM,8,2,s,2,10,2024,11
Av. Pedro Aguirre Cerda,-70.389748,-23.592602,JAM,8,2,s,2,10,2024,15
Av. Pedro Aguirre Cerda,-70.389102,-23.61733,JAM,8,2,s,2,10,2024,11
Av. Edmundo Pérez Zujovic,-70.393389,-23.584185,JAM,8,2,s,2,10,2024,16
Av. Edmundo Pérez Zujovic,-70.394987,-23.62358,JAM,8,2,s,2,10,2024,22
Av. Edmundo Pérez Zujovic,-70.392158,-23.604548,JAM,8,2,s,2,10,2024,22
Av. Pedro Aguirre Cerda,-70.38988,-23.589922,JAM,8,2,s,2,10,2024,28
Av. Edmundo Pérez Zujovic,-70.392953,-23.57799,JAM,8,2,s,2,10,2024,34
Av. Edmundo Pérez Zujovic,-70.395741,-23.57422,JAM,8,2,s,2,10,2024,33
Av. Edmundo Pérez Zujovic,-70.392354,-23.616768,JAM,8,2,s,2,10,2024,36
Av. Edmundo Pérez Zujovic,-70.394717,-23.597856,JAM,8,2,s,2,10,2024,41
Av. Edmundo Pérez Zujovic,-70.394335,-23.587604,JAM,8,2,s,2,10,2024,41
Av. Grecia,-70.402724,-23.65089,JAM,9,2,s,2,10,2024,6
Av. Edmundo Pérez Zujovic,-70.394577,-23.622933,JAM,9,2,s,2,10,2024,10
Av. Antonio Rendic,-70.388836,-23.637688,JAM,9,2,s,2,10,2024,10
Av. Grecia,-70.402383,-23.648658,JAM,9,2,s,2,10,2024,42
Av. Grecia,-70.402606,-23.654282,JAM,9,2,s,2,10,2024,50
Av. Grecia,-70.402521,-23.65244,JAM,9,2,s,2,10,2024,51
Av. Antonio Rendic,-70.389307,-23.626825,JAM,10,2,s,2,10,2024,16
Av. Balmaceda,-70.39754,-23.643247,JAM,10,2,s,2,10,2024,24
Av. Iquique,-70.394084,-23.627679,JAM,10,2,s,2,10,2024,52
Av. Pedro Aguirre Cerda,-70.389637,-23.592516,JAM,11,2,s,2,10,2024,42
Av. Antonio Rendic,-70.383176,-23.616751,JAM,11,2,s,2,10,2024,56
Av. Antonio Rendic,-70.382095,-23.613972,JAM,12,2,s,2,10,2024,13
Nicolás Tirado,-70.391597,-23.592245,JAM,12,2,s,2,10,2024,43
Av. Edmundo Pérez Zujovic,-70.394375,-23.622861,ACCIDENT,12,2,s,2,10,2024,54
Av. Edmundo Pérez Zujovic,-70.394194,-23.622582,JAM,12,2,s,2,10,2024,55
Av. Antonio Rendic,-70.388189,-23.604268,JAM,13,2,s,2,10,2024,13
Av. Edmundo Pérez Zujovic,-70.392106,-23.606407,JAM,13,2,s,2,10,2024,34
Nicolás Tirado,-70.38897,-23.591899,JAM,13,2,s,2,10,2024,34
Nicolás Tirado,-70.390814,-23.592207,ACCIDENT,13,2,s,2,10,2024,44
Nicolás Tirado,-70.39037,-23.592136,ACCIDENT,13,2,s,2,10,2024,45
Av. Edmundo Pérez Zujovic,-70.391818,-23.612087,JAM,13,2,s,2,10,2024,50
Av. Iquique,-70.394074,-23.627814,JAM,14,2,s,2,10,2024,0
Av. Pedro Aguirre Cerda,-70.389641,-23.596425,JAM,16,2,s,2,10,2024,26
Av. Edmundo Pérez Zujovic,-70.392452,-23.602075,JAM,16,2,s,2,10,2024,30
Av. Edmundo Pérez Zujovic,-70.395759,-23.632134,JAM,17,2,s,2,10,2024,24
Av. Grecia,-70.402451,-23.656167,JAM,17,2,s,2,10,2024,36
Av. Balmaceda,-70.399068,-23.644835,JAM,17,2,s,2,10,2024,39
Av. Edmundo Pérez Zujovic,-70.392542,-23.601679,JAM,17,2,s,2,10,2024,47
Av. Antonio Rendic,-70.388548,-23.625525,JAM,17,2,s,2,10,2024,45
Av. Edmundo Pérez Zujovic,-70.393376,-23.584458,JAM,17,2,s,2,10,2024,44
Nicolás Tirado,-70.390993,-23.592216,JAM,17,2,s,2,10,2024,53
Nicolás Tirado,-70.388102,-23.591888,JAM,17,2,s,2,10,2024,49
Av. Edmundo Pérez Zujovic,-70.39201,-23.609144,JAM,17,2,s,2,10,2024,58
Av. Edmundo Pérez Zujovic,-70.393763,-23.586887,ACCIDENT,18,2,s,2,10,2024,9
Nicolás Tirado,-70.392067,-23.592258,JAM,18,2,s,2,10,2024,12
Av. Edmundo Pérez Zujovic,-70.39577,-23.637444,JAM,18,2,s,2,10,2024,14
Av. Edmundo Pérez Zujovic,-70.396442,-23.626404,JAM,18,2,s,2,10,2024,11
Av. Edmundo Pérez Zujovic,-70.392982,-23.620439,JAM,18,2,s,2,10,2024,10
Av. Iquique,-70.393394,-23.640471,JAM,18,2,s,2,10,2024,15
Av. Balmaceda,-70.400276,-23.645732,JAM,18,2,s,2,10,2024,20
Av. Balmaceda,-70.401174,-23.646364,JAM,18,2,s,2,10,2024,18
Av. Edmundo Pérez Zujovic,-70.395467,-23.624341,JAM,18,2,s,2,10,2024,23
Av. Edmundo Pérez Zujovic,-70.39235,-23.60256,JAM,18,2,s,2,10,2024,21
Av. Antonio Rendic,-70.389046,-23.626389,JAM,18,2,s,2,10,2024,23
Av. Grecia,-70.402599,-23.657942,JAM,18,2,s,2,10,2024,23
Av. Iquique,-70.393998,-23.629577,JAM,18,2,s,2,10,2024,26
Av. Balmaceda,-70.39702,-23.642501,JAM,18,2,s,2,10,2024,28
Av. Grecia,-70.402545,-23.655564,JAM,18,2,s,2,10,2024,30
Av. Edmundo Pérez Zujovic,-70.396985,-23.594191,JAM,18,2,s,2,10,2024,34
Av. Edmundo Pérez Zujovic,-70.393491,-23.599799,JAM,18,2,s,2,10,2024,31
Av. Grecia,-70.402545,-23.652952,JAM,18,2,s,2,10,2024,32
Av. Grecia,-70.402495,-23.65701,JAM,18,2,s,2,10,2024,37
Av. Iquique,-70.393563,-23.642438,JAM,18,2,s,2,10,2024,43
Av. Edmundo Pérez Zujovic,-70.394129,-23.587556,ACCIDENT,18,2,s,2,10,2024,46
Av. Edmundo Pérez Zujovic,-70.395701,-23.633777,JAM,18,2,s,2,10,2024,46
Av. Argentina,-70.395052,-23.654714,JAM,18,2,s,2,10,2024,48
Av. Balmaceda,-70.397506,-23.64321,JAM,18,2,s,2,10,2024,51
Av. Iquique,-70.394098,-23.6291,JAM,19,2,s,2,10,2024,0
Nicolás Tirado,-70.392419,-23.592267,JAM,18,2,s,2,10,2024,59
Av. Edmundo Pérez Zujovic,-70.396148,-23.630761,JAM,18,2,s,2,10,2024,58
Av. Grecia,-70.406604,-23.668593,JAM,19,2,s,2,10,2024,0
Nicolás Tirado,-70.390322,-23.592122,JAM,19,2,s,2,10,2024,3
Av. Edmundo Pérez Zujovic,-70.393238,-23.584646,ACCIDENT,19,2,s,2,10,2024,6
Av. Edmundo Pérez Zujovic,-70.392396,-23.617203,JAM,19,2,s,2,10,2024,6
Av. Edmundo Pérez Zujovic,-70.395843,-23.635235,JAM,19,2,s,2,10,2024,11
Av. Edmundo Pérez Zujovic,-70.39618,-23.625503,JAM,19,2,s,2,10,2024,9
Av. Edmundo Pérez Zujovic,-70.39589,-23.632076,JAM,19,2,s,2,10,2024,10
Av. Edmundo Pérez Zujovic,-70.395857,-23.634399,JAM,19,2,s,2,10,2024,7
Av. Iquique,-70.394147,-23.628152,JAM,19,2,s,2,10,2024,13
Av. Séptimo de Línea,-70.396287,-23.640406,JAM,19,2,s,2,10,2024,19
Av. Edmundo Pérez Zujovic,-70.396371,-23.572997,ACCIDENT,19,2,s,2,10,2024,18
Av. Séptimo de Línea,-70.395987,-23.639438,JAM,19,2,s,2,10,2024,19
Av. Iquique,-70.39423,-23.627216,JAM,19,2,s,2,10,2024,24
Av. Grecia,-70.402706,-23.654901,JAM,19,2,s,2,10,2024,48
Av. Antonio Rendic,-70.384481,-23.618959,JAM,20,2,s,2,10,2024,19
Av. Edmundo Pérez Zujovic,-70.39623,-23.629608,JAM,20,2,s,2,10,2024,24
Av. Pedro Aguirre Cerda,-70.389622,-23.593213,JAM,20,2,s,2,10,2024,45
Av. Edmundo Pérez Zujovic,-70.396151,-23.630735,JAM,21,2,s,2,10,2024,3
Av. Edmundo Pérez Zujovic,-70.395681,-23.636259,JAM,21,2,s,2,10,2024,7
Av. Edmundo Pérez Zujovic,-70.392265,-23.617289,JAM,21,2,s,2,10,2024,13
Av. Edmundo Pérez Zujovic,-70.393798,-23.599257,ACCIDENT,22,2,s,2,10,2024,30
Av. Edmundo Pérez Zujovic,-70.392225,-23.610111,ACCIDENT,22,2,s,2,10,2024,44
Av. Edmundo Pérez Zujovic,-70.393656,-23.599507,ACCIDENT,0,3,s,3,10,2024,14
Av. Grecia,-70.402634,-23.657176,JAM,5,3,s,3,10,2024,32
Av. Grecia,-70.403591,-23.660265,JAM,5,3,s,3,10,2024,32
Av. Grecia,-70.402673,-23.653427,JAM,5,3,s,3,10,2024,31
Av. Pedro Aguirre Cerda,-70.391134,-23.575542,JAM,7,3,s,3,10,2024,8
Av. Pedro Aguirre Cerda,-70.389765,-23.591303,JAM,7,3,s,3,10,2024,12
Av. Iquique,-70.392693,-23.624624,JAM,7,3,s,3,10,2024,22
Av. Edmundo Pérez Zujovic,-70.392255,-23.608987,JAM,7,3,s,3,10,2024,23
Av. Antonio Rendic,-70.386482,-23.622009,JAM,7,3,s,3,10,2024,26
Av. Pedro Aguirre Cerda,-70.388911,-23.616506,JAM,7,3,s,3,10,2024,33
Av. Grecia,-70.402747,-23.658448,JAM,7,3,s,3,10,2024,37
Av. Edmundo Pérez Zujovic,-70.392326,-23.60276,JAM,7,3,s,3,10,2024,39
Av. Argentina,-70.399087,-23.66854,JAM,7,3,s,3,10,2024,45
Av. Edmundo Pérez Zujovic,-70.391896,-23.613138,JAM,7,3,s,3,10,2024,50
Av. Edmundo Pérez Zujovic,-70.397037,-23.593683,JAM,7,3,s,3,10,2024,54
Av. Grecia,-70.40245,-23.656201,JAM,7,3,s,3,10,2024,59
Av. Edmundo Pérez Zujovic,-70.394646,-23.62328,JAM,7,3,s,3,10,2024,56
Av. Óscar Bonilla,-70.37879,-23.588416,JAM,8,3,s,3,10,2024,4
Av. Grecia,-70.403619,-23.661821,JAM,8,3,s,3,10,2024,3
Av. Edmundo Pérez Zujovic,-70.39576,-23.59645,JAM,8,3,s,3,10,2024,3
Av. Edmundo Pérez Zujovic,-70.392788,-23.62002,JAM,8,3,s,3,10,2024,0
Av. Grecia,-70.403458,-23.660232,JAM,8,3,s,3,10,2024,2
Av. Grecia,-70.402546,-23.655555,JAM,8,3,s,3,10,2024,2
Av. Grecia,-70.402629,-23.654785,JAM,8,3,s,3,10,2024,2
Av. Pedro Aguirre Cerda,-70.389691,-23.594659,JAM,7,3,s,3,10,2024,59
Av. Antonio Rendic,-70.387564,-23.623742,JAM,8,3,s,3,10,2024,6
Av. Edmundo Pérez Zujovic,-70.395718,-23.624982,JAM,8,3,s,3,10,2024,12
Av. Pedro Aguirre Cerda,-70.390077,-23.587455,JAM,8,3,s,3,10,2024,13
Av. Edmundo Pérez Zujovic,-70.394229,-23.622635,JAM,8,3,s,3,10,2024,13
Av. Grecia,-70.404953,-23.665636,JAM,8,3,s,3,10,2024,22
Av. Grecia,-70.402654,-23.658167,JAM,8,3,s,3,10,2024,26
Av. Edmundo Pérez Zujovic,-70.39339,-23.585737,JAM,8,3,s,3,10,2024,37
Av. Edmundo Pérez Zujovic,-70.392351,-23.616748,JAM,8,3,s,3,10,2024,43
Av. Edmundo Pérez Zujovic,-70.396331,-23.62584,JAM,8,3,s,3,10,2024,41
Av. Edmundo Pérez Zujovic,-70.392022,-23.611032,JAM,8,3,s,3,10,2024,57
Av. Grecia,-70.407328,-23.670409,JAM,8,3,s,3,10,2024,58
Av. Edmundo Pérez Zujovic,-70.392007,-23.615222,JAM,9,3,s,3,10,2024,30
Av. Edmundo Pérez Zujovic,-70.392519,-23.618476,JAM,9,3,s,3,10,2024,32
Av. Balmaceda,-70.398815,-23.644591,JAM,10,3,s,3,10,2024,51
Nicolás Tirado,-70.390951,-23.592213,JAM,13,3,s,3,10,2024,2
Av. Iquique,-70.393031,-23.62537,JAM,13,3,s,3,10,2024,37
Av. Edmundo Pérez Zujovic,-70.396768,-23.592117,JAM,13,3,s,3,10,2024,54
Av. Antonio Rendic,-70.38874,-23.603434,JAM,14,3,s,3,10,2024,0
Av. Iquique,-70.394111,-23.626849,JAM,14,3,s,3,10,2024,19
Av. Grecia,-70.402628,-23.658078,JAM,15,3,s,3,10,2024,4
Av. Edmundo Pérez Zujovic,-70.394491,-23.623041,JAM,15,3,s,3,10,2024,38
Av. Grecia,-70.402627,-23.655036,JAM,17,3,s,3,10,2024,9
Av. Grecia,-70.40262,-23.654571,JAM,17,3,s,3,10,2024,10
Av. Óscar Bonilla,-70.379617,-23.577442,ACCIDENT,17,3,s,3,10,2024,29
Av. Edmundo Pérez Zujovic,-70.392132,-23.605469,JAM,17,3,s,3,10,2024,36
Av. Edmundo Pérez Zujovic,-70.393227,-23.584816,JAM,17,3,s,3,10,2024,41
Av. Antonio Rendic,-70.389287,-23.631574,JAM,17,3,s,3,10,2024,37
Av. Edmundo Pérez Zujovic,-70.393228,-23.584809,ACCIDENT,17,3,s,3,10,2024,41
Av. Edmundo Pérez Zujovic,-70.394049,-23.587448,JAM,17,3,s,3,10,2024,40
Av. Argentina,-70.401234,-23.672924,ACCIDENT,17,3,s,3,10,2024,43
Av. Argentina,-70.401514,-23.673263,ACCIDENT,17,3,s,3,10,2024,43
Av. Antonio Rendic,-70.385969,-23.621189,JAM,17,3,s,3,10,2024,46
Av. Edmundo Pérez Zujovic,-70.39603,-23.625549,JAM,17,3,s,3,10,2024,49
Av. Edmundo Pérez Zujovic,-70.395953,-23.631557,JAM,17,3,s,3,10,2024,47
Av. Iquique,-70.394185,-23.627572,JAM,17,3,s,3,10,2024,55
Av. Pedro Aguirre Cerda,-70.389846,-23.590337,JAM,17,3,s,3,10,2024,57
Av. Argentina,-70.392788,-23.644025,JAM,18,3,s,3,10,2024,0
Av. Pedro Aguirre Cerda,-70.389925,-23.589383,JAM,17,3,s,3,10,2024,57
Av. Argentina,-70.396508,-23.661561,JAM,18,3,s,3,10,2024,6
Av. Grecia,-70.402618,-23.655702,JAM,18,3,s,3,10,2024,3
Av. Edmundo Pérez Zujovic,-70.392487,-23.619338,JAM,18,3,s,3,10,2024,8
Av. Iquique,-70.393411,-23.640747,JAM,18,3,s,3,10,2024,8
Av. Balmaceda,-70.400908,-23.646161,JAM,18,3,s,3,10,2024,9
Nicolás Tirado,-70.396979,-23.592573,JAM,18,3,s,3,10,2024,11
Av. Edmundo Pérez Zujovic,-70.392095,-23.606807,JAM,18,3,s,3,10,2024,15
Av. Grecia,-70.403031,-23.65924,JAM,18,3,s,3,10,2024,15
Av. Grecia,-70.402516,-23.655732,JAM,18,3,s,3,10,2024,16
Av. Grecia,-70.40253,-23.652632,JAM,18,3,s,3,10,2024,17
Av. Grecia,-70.405655,-23.666799,JAM,18,3,s,3,10,2024,13
Av. Edmundo Pérez Zujovic,-70.395072,-23.588616,JAM,18,3,s,3,10,2024,18
Av. Séptimo de Línea,-70.396022,-23.639996,JAM,18,3,s,3,10,2024,22
Av. Edmundo Pérez Zujovic,-70.395395,-23.624438,JAM,18,3,s,3,10,2024,21
Av. Edmundo Pérez Zujovic,-70.392387,-23.618579,JAM,18,3,s,3,10,2024,19
Av. Edmundo Pérez Zujovic,-70.396962,-23.594342,JAM,18,3,s,3,10,2024,20
Av. Edmundo Pérez Zujovic,-70.396047,-23.590621,JAM,18,3,s,3,10,2024,27
Av. Iquique,-70.393359,-23.6397,JAM,18,3,s,3,10,2024,27
Av. Edmundo Pérez Zujovic,-70.396094,-23.631037,JAM,18,3,s,3,10,2024,27
Av. Edmundo Pérez Zujovic,-70.395472,-23.624348,JAM,18,3,s,3,10,2024,30
Av. Edmundo Pérez Zujovic,-70.393026,-23.600614,JAM,18,3,s,3,10,2024,32
Av. Edmundo Pérez Zujovic,-70.393324,-23.599817,JAM,18,3,s,3,10,2024,28
Av. Balmaceda,-70.396955,-23.642348,JAM,18,3,s,3,10,2024,38
Nicolás Tirado,-70.388732,-23.591895,JAM,18,3,s,3,10,2024,33
Av. Antonio Rendic,-70.388081,-23.624562,JAM,18,3,s,3,10,2024,35
Av. Grecia,-70.406498,-23.668334,JAM,18,3,s,3,10,2024,38
Av. Edmundo Pérez Zujovic,-70.396329,-23.627054,JAM,18,3,s,3,10,2024,43
Av. Óscar Bonilla,-70.379653,-23.576977,JAM,18,3,s,3,10,2024,40
Av. Antonio Rendic,-70.388513,-23.643341,JAM,18,3,s,3,10,2024,42
Av. Séptimo de Línea,-70.395863,-23.639026,JAM,18,3,s,3,10,2024,44
Av. Iquique,-70.393965,-23.630223,JAM,18,3,s,3,10,2024,50
Av. Pedro Aguirre Cerda,-70.390726,-23.56988,JAM,18,3,s,3,10,2024,57
Av. Pedro Aguirre Cerda,-70.390695,-23.578932,JAM,18,3,s,3,10,2024,54
Av. Grecia,-70.402628,-23.655025,JAM,19,3,s,3,10,2024,2
Av. Balmaceda,-70.399685,-23.645336,JAM,19,3,s,3,10,2024,0
Av. Edmundo Pérez Zujovic,-70.396288,-23.630683,JAM,19,3,s,3,10,2024,8
Av. Edmundo Pérez Zujovic,-70.392326,-23.617931,JAM,19,3,s,3,10,2024,5
Av. Séptimo de Línea,-70.396319,-23.64051,JAM,19,3,s,3,10,2024,8
Av. Edmundo Pérez Zujovic,-70.395226,-23.597049,JAM,19,3,s,3,10,2024,15
Nicolás Tirado,-70.39214,-23.59226,JAM,19,3,s,3,10,2024,11
Av. Pedro Aguirre Cerda,-70.390803,-23.577831,JAM,19,3,s,3,10,2024,13
Av. Edmundo Pérez Zujovic,-70.394437,-23.587964,JAM,19,3,s,3,10,2024,10
Av. Edmundo Pérez Zujovic,-70.395906,-23.625324,JAM,19,3,s,3,10,2024,19
Av. Antonio Rendic,-70.38598,-23.621207,JAM,19,3,s,3,10,2024,16
Av. Edmundo Pérez Zujovic,-70.397049,-23.59288,JAM,19,3,s,3,10,2024,15
Av. Edmundo Pérez Zujovic,-70.392053,-23.608318,JAM,19,3,s,3,10,2024,24
Av. Grecia,-70.402619,-23.655114,JAM,19,3,s,3,10,2024,27
Av. Balmaceda,-70.400386,-23.645795,JAM,19,3,s,3,10,2024,36
Av. Iquique,-70.39397,-23.630151,JAM,19,3,s,3,10,2024,34
Av. Grecia,-70.40301,-23.659184,JAM,19,3,s,3,10,2024,40
Av. Grecia,-70.406822,-23.669123,JAM,19,3,s,3,10,2024,41
Av. Pedro Aguirre Cerda,-70.388905,-23.616941,JAM,19,3,s,3,10,2024,50
Av. Pedro Aguirre Cerda,-70.388947,-23.616659,JAM,19,3,s,3,10,2024,51
Av. Grecia,-70.402335,-23.647936,JAM,19,3,s,3,10,2024,52
Av. Pedro Aguirre Cerda,-70.391009,-23.576996,JAM,19,3,s,3,10,2024,56
Av. Edmundo Pérez Zujovic,-70.395761,-23.637618,JAM,20,3,s,3,10,2024,8
